-48,-32,160,-5,77631,950
-43,-37,160,-6,64966,1018
-42,-38,160,-6,46412,1067
-42,-38,160,-6,46398,1131
-42,-38,160,-6,46358,1195
-34,-46,160,-1,46837,1259
-36,-44,160,2,46498,1322
-42,-38,160,0,53379,1392
-35,-45,160,3,52560,1454
-38,-42,160,4,46330,1511
-36,-44,160,6,46846,1575
-35,-45,160,8,46573,1638
-42,-38,160,5,53923,1709
-42,-38,160,3,50627,1769
-38,-42,160,4,46378,1829
-42,-38,160,2,53796,1900
-41,-39,160,1,53808,1962
-43,-37,160,-1,54407,2026
-45,-35,160,-4,48718,2084
-41,-39,160,-4,46727,2145
-41,-39,160,-4,53833,2215
-43,-37,160,-5,54401,2279
-40,-40,160,-4,53778,2342
-41,-39,160,-4,54400,2406
-38,-42,160,-2,53791,2470
-39,-41,160,-1,54391,2534
-39,-41,160,0,53861,2596
-38,-42,160,1,54394,2660
-38,-42,160,2,53823,2723
-39,-41,160,2,54419,2786
-38,-42,160,3,53841,2849
-41,-39,160,2,54422,2913
-41,-39,160,1,53836,2975
-41,-39,160,0,54373,3039
-42,-38,160,-1,53807,3103
-42,-38,160,-2,54528,3167
-42,-38,160,-3,53801,3229
-42,-38,160,-4,54363,3293
-41,-39,160,-4,53852,3356
-41,-39,160,-4,54327,3420
-40,-40,160,-3,53723,3482
-39,-41,160,-2,54438,3547
-41,-39,160,-2,53752,3609
-39,-41,160,-1,54389,3673
-37,-43,160,1,53869,3736
-40,-40,160,1,54348,3801
-38,-42,160,2,53835,3863
-41,-39,160,1,54403,3927
-40,-40,160,1,53944,3990
-40,-40,160,1,54459,4054
-40,-40,160,1,53854,4116
-43,-37,160,-1,54422,4181
-40,-40,160,-1,53806,4244
-42,-38,160,-2,54413,4307
-41,-39,160,-2,53824,4370
-42,-38,160,-3,54397,4434
-41,-39,160,-3,53778,4497
-41,-39,160,-3,54384,4561
-39,-41,160,-2,53949,4623
-41,-39,160,-2,54385,4687
-39,-41,160,-1,53725,4750
-39,-41,160,0,54458,4814
