-59,-21,160,-62,92675,1405
-59,-21,160,-62,80187,1489
-59,-21,160,-62,46233,1538
-59,-21,160,-62,46650,1603
-59,-21,160,-62,46319,1666
-58,-22,160,-61,46970,1730
-55,-25,160,-51,46378,1792
-56,-24,160,-54,46422,1855
-53,-27,160,-42,46322,1918
-49,-31,160,-30,46752,1982
-46,-34,160,-19,46561,2045
-42,-38,160,-8,46414,2108
-39,-41,160,3,53849,2179
-35,-45,160,15,50655,2240
-34,-46,160,21,46522,2299
-30,-50,160,33,46524,2363
-27,-53,160,43,47473,2427
-25,-55,160,49,53947,2496
-24,-56,160,53,53983,2559
-24,-56,160,54,53840,2623
-24,-56,160,54,53917,2686
-25,-55,160,51,53965,2749
-26,-54,160,46,53844,2813
-29,-51,160,37,53880,2877
-30,-50,160,32,53887,2940
-33,-47,160,22,53958,3003
-36,-44,160,12,53912,3066
-39,-41,160,2,53799,3129
-42,-38,160,-8,53821,3192
-45,-35,160,-18,53737,3256
-48,-32,160,-26,53801,3319
-50,-30,160,-34,53784,3382
-52,-28,160,-40,53737,3446
-53,-27,160,-44,53693,3510
-54,-26,160,-46,53724,3573
-54,-26,160,-47,53776,3637
-54,-26,160,-46,53712,3700
-53,-27,160,-43,53729,3763
-51,-29,160,-38,53765,3826
-49,-31,160,-31,53784,3889
-47,-33,160,-24,53735,3953
-45,-35,160,-16,53834,4016
-42,-38,160,-7,53781,4079
-40,-40,160,1,53876,4143
-37,-43,160,10,53963,4207
-36,-44,160,14,53940,4271
-33,-47,160,22,53968,4333
-31,-49,160,30,54013,4397
-29,-51,160,36,51089,4458
-28,-52,160,40,46379,4516
-28,-52,160,41,52847,4586
-28,-52,160,41,54006,4651
-28,-52,160,39,53874,4714
-29,-51,160,35,53921,4778
-32,-48,160,28,53868,4842
-33,-47,160,24,53905,4905
-35,-45,160,16,53912,4968
-38,-42,160,8,53846,5031
-40,-40,160,1,53841,5095
-42,-38,160,-7,53867,5158
-44,-36,160,-14,53758,5221
-46,-34,160,-21,53798,5285
-48,-32,160,-27,53746,5348
-50,-30,160,-32,53714,5411
-51,-29,160,-35,53666,5475
-51,-29,160,-35,53762,5539
-51,-29,160,-36,53686,5602
-51,-29,160,-35,53770,5665
-50,-30,160,-34,53822,5728
-49,-31,160,-30,53694,5791
-48,-32,160,-25,53776,5854
-46,-34,160,-19,53816,5917
-44,-36,160,-12,53717,5981
-42,-38,160,-6,53813,6044
-40,-40,160,0,53929,6108
-38,-42,160,7,53891,6172
-37,-43,160,10,53915,6235
-35,-45,160,16,53954,6298
-34,-46,160,21,54001,6361
-32,-48,160,26,53985,6424
-31,-49,160,30,54162,6488
-30,-50,160,32,54155,6551
-30,-50,160,33,53987,6614
-30,-50,160,34,54589,6678
-30,-50,160,34,54371,6742
-30,-50,160,33,54315,6805
-30,-50,160,32,54572,6869
-31,-49,160,30,54288,6931
-32,-48,160,28,54197,6995
-32,-48,160,26,54716,7058
-33,-47,160,24,54051,7121
-33,-47,160,23,54795,7185
-32,-48,160,27,54116,7247
-31,-49,160,30,54679,7311
-30,-50,160,32,54184,7375
-30,-50,160,34,54764,7439
-29,-51,160,38,54043,7502
-27,-53,160,43,54592,7565
-26,-54,160,48,54137,7628
-24,-56,160,53,54622,7691
-23,-57,160,56,54050,7754
-22,-58,160,60,54813,7818
-24,-56,160,54,54112,7881
-23,-57,160,56,54692,7944
-23,-57,160,58,54138,8008
-22,-58,160,59,54649,8072
-22,-58,160,60,54069,8134
-22,-58,160,61,54605,8197
-21,-59,160,62,53984,8260
-20,-60,160,65,54599,8324
-20,-60,160,67,54064,8387
-19,-61,160,71,54758,8451
-17,-63,160,76,54032,8513
-16,-64,160,79,54550,8577
-15,-65,160,82,53946,8640
-14,-66,160,85,54514,8704
-14,-66,160,86,53903,8767
-13,-67,160,90,54424,8830
-12,-68,160,94,53854,8893
-10,-70,160,101,54430,8957
-9,-71,160,103,53884,9019
-8,-72,160,105,54580,9084
-8,-72,160,107,53889,9146
-7,-73,160,110,54491,9210
-6,-74,160,113,53899,9273
-5,-75,160,115,54535,9337
-5,-75,160,117,53866,9400
-4,-76,160,120,54346,9463
-3,-77,160,123,53772,9526
-2,-78,160,125,54333,9589
-2,-78,160,128,53730,9652
-1,-79,160,130,54499,9716
-1,-79,160,131,53770,9779
0,-80,160,134,54266,9843
1,-81,160,136,53721,9906
1,-81,160,137,54270,9970
2,-82,160,139,53712,10033
2,-82,160,141,54403,10097
3,-83,160,142,53803,10159
3,-83,160,142,54233,10223
3,-83,160,142,53659,10285
2,-82,160,140,54412,10349
2,-82,160,139,53652,10412
1,-81,160,137,54268,10476
0,-80,160,134,53852,10539
-2,-78,160,127,54304,10603
-2,-78,160,125,53832,10666
-4,-76,160,120,54534,10729
-9,-71,160,103,54020,10792
-12,-68,160,92,54620,10856
-18,-62,160,74,54345,10919
-23,-57,160,57,54355,10982
-29,-51,160,37,54628,11046
-35,-45,160,16,54350,11109
-41,-39,160,-3,54262,11173
-44,-36,160,-12,54058,11236
-49,-31,160,-31,54657,11300
-54,-26,160,-45,54147,11363
-57,-23,160,-55,54562,11426
-59,-21,160,-63,53902,11489
-60,-20,160,-66,54423,11552
-60,-20,160,-66,53944,11615
-59,-21,160,-64,54702,11679
-58,-22,160,-59,54117,11742
-55,-25,160,-50,54777,11807
-52,-28,160,-39,54245,11869
-50,-30,160,-32,54513,11933
-45,-35,160,-16,54141,11995
-41,-39,160,-2,54765,12059
-36,-44,160,13,54008,12122
-32,-48,160,27,54583,12185
-28,-52,160,40,54222,12248
-24,-56,160,52,54685,12312
-22,-58,160,61,54067,12375
