-49,-31,160,-30,115756,5796
-49,-31,160,-30,64984,5866
-49,-31,160,-30,56727,5926
-49,-31,160,-30,56042,5991
-49,-31,160,-30,56480,6055
-49,-31,160,-30,57519,6120
-50,-30,160,-32,56332,6183
-50,-30,160,-33,56622,6248
-50,-30,160,-32,55957,6312
-48,-32,160,-25,56387,6377
-46,-34,160,-20,48250,6433
-45,-35,160,-15,51099,6499
-43,-37,160,-9,54667,6565
-41,-39,160,-3,54167,6628
-39,-41,160,3,54140,6692
-37,-43,160,11,53967,6755
-34,-46,160,18,53988,6818
-33,-47,160,24,54232,6882
-31,-49,160,29,53947,6945
-30,-50,160,34,53975,7009
-29,-51,160,35,53833,7072
-29,-51,160,37,54649,7136
-29,-51,160,37,54165,7199
-29,-51,160,35,54081,7262
-30,-50,160,31,53946,7325
-32,-48,160,26,54506,7388
-34,-46,160,19,54052,7451
-36,-44,160,12,54437,7515
-38,-42,160,5,53949,7578
-40,-40,160,-1,54404,7642
-42,-38,160,-8,53889,7705
-43,-37,160,-10,54447,7768
-45,-35,160,-17,53893,7831
-47,-33,160,-22,54311,7895
-48,-32,160,-26,53798,7957
-49,-31,160,-29,54446,8021
-49,-31,160,-30,53889,8084
-49,-31,160,-30,54482,8148
-49,-31,160,-29,53881,8211
-48,-32,160,-27,54330,8275
-48,-32,160,-25,53795,8338
-47,-33,160,-21,54397,8402
-45,-35,160,-15,53820,8464
-43,-37,160,-10,54430,8528
-42,-38,160,-5,53949,8590
-40,-40,160,1,54415,8654
-38,-42,160,6,53901,8717
-36,-44,160,12,54622,8781
-35,-45,160,17,54007,8843
-33,-47,160,22,54572,8908
-33,-47,160,23,54040,8971
-32,-48,160,27,54519,9034
-31,-49,160,28,54028,9097
-31,-49,160,28,54518,9160
-32,-48,160,26,53912,9223
-33,-47,160,23,54678,9287
-34,-46,160,19,54183,9350
-35,-45,160,15,54554,9414
-37,-43,160,9,53919,9476
-39,-41,160,4,54553,9541
-40,-40,160,0,53948,9604
-42,-38,160,-5,54498,9667
-43,-37,160,-10,53996,9730
-44,-36,160,-14,54403,9794
-46,-34,160,-19,53777,9856
-47,-33,160,-22,54398,9920
-47,-33,160,-24,53840,9983
-48,-32,160,-25,54334,10047
-48,-32,160,-25,53840,10109
-47,-33,160,-23,54443,10174
-47,-33,160,-22,53922,10237
-46,-34,160,-19,54465,10301
-44,-36,160,-14,53988,10363
-42,-38,160,-8,54955,10428
-40,-40,160,0,54360,10490
-38,-42,160,8,54193,10553
-34,-46,160,18,54365,10617
-31,-49,160,29,54245,10680
-26,-54,160,45,54286,10744
-22,-58,160,57,54685,10808
-19,-61,160,67,54124,10871
-19,-61,160,68,54570,10935
-17,-63,160,74,54108,10998
-16,-64,160,79,54585,11061
-15,-65,160,81,53976,11124
-17,-63,160,75,54669,11188
-17,-63,160,74,54167,11252
-18,-62,160,71,54489,11315
-19,-61,160,68,54050,11378
-20,-60,160,65,54552,11442
-21,-59,160,62,54060,11505
-21,-59,160,61,54630,11569
-22,-58,160,58,54063,11632
-23,-57,160,55,54590,11695
-23,-57,160,54,54066,11758
-24,-56,160,52,54614,11822
-24,-56,160,51,54085,11885
-24,-56,160,52,54625,11949
-25,-55,160,49,54105,12011
-24,-56,160,52,54593,12075
-22,-58,160,59,54062,12139
-21,-59,160,61,54608,12203
-21,-59,160,61,54047,12265
-19,-61,160,68,54691,12329
-17,-63,160,75,54023,12391
-15,-65,160,81,54501,12455
-13,-67,160,86,53886,12518
-12,-68,160,91,54508,12582
-9,-71,160,100,53879,12645
-8,-72,160,103,54424,12709
