-55,-25,160,-51,97520,13500
-55,-25,160,-51,74923,13578
-55,-25,160,-51,47711,13629
-55,-25,160,-51,47580,13692
-55,-25,160,-51,47420,13756
-55,-25,160,-51,47978,13820
-54,-26,160,-48,47416,13882
-54,-26,160,-46,47929,13945
-52,-28,160,-39,47491,14008
-50,-30,160,-32,47854,14072
-47,-33,160,-22,47749,14135
-44,-36,160,-13,47614,14198
-41,-39,160,-3,47548,14261
-38,-42,160,6,47872,14325
-35,-45,160,16,47750,14389
-34,-46,160,21,47698,14452
-31,-49,160,31,47816,14515
-28,-52,160,40,47934,14578
-26,-54,160,45,47763,14641
-26,-54,160,48,47698,14704
-26,-54,160,47,47551,14768
-26,-54,160,47,48101,14831
-27,-53,160,44,47603,14894
-29,-51,160,38,48026,14958
-31,-49,160,29,47537,15021
-32,-48,160,25,48156,15085
-35,-45,160,16,54508,15154
-38,-42,160,6,54395,15217
-41,-39,160,-2,47566,15274
-43,-37,160,-11,52778,15342
-46,-34,160,-19,55289,15408
-48,-32,160,-26,55858,15472
-50,-30,160,-32,51958,15532
-51,-29,160,-37,48623,15592
-52,-28,160,-40,48273,15655
-52,-28,160,-40,49583,15720
-52,-28,160,-40,55890,15790
-52,-28,160,-39,56272,15854
-51,-29,160,-36,55845,15918
-49,-31,160,-31,56449,15982
-48,-32,160,-25,55796,16046
-45,-35,160,-17,56252,16110
-43,-37,160,-10,48170,16166
-41,-39,160,-4,50066,16231
-39,-41,160,4,55959,16300
-37,-43,160,11,55818,16365
-36,-44,160,14,55078,16429
-34,-46,160,21,47705,16485
-32,-48,160,27,50312,16551
-31,-49,160,31,54675,16618
-30,-50,160,33,54127,16680
-30,-50,160,34,54437,16744
-30,-50,160,33,53927,16806
-31,-49,160,31,54599,16871
-32,-48,160,27,53907,16933
-33,-47,160,22,54579,16997
-35,-45,160,16,54102,17061
-36,-44,160,13,54533,17125
-38,-42,160,7,53887,17187
-40,-40,160,0,71207,17268
-42,-38,160,-5,70605,17343
-43,-37,160,-11,71178,17418
-45,-35,160,-16,66715,17488
-46,-34,160,-21,71573,17563
-47,-33,160,-24,70472,17638
-48,-32,160,-27,66717,17708
-48,-32,160,-28,54290,17766
-49,-31,160,-29,54812,17830
-48,-32,160,-28,54192,17893
-48,-32,160,-25,55039,17957
-46,-34,160,-21,54591,18019
-45,-35,160,-16,54969,18083
-43,-37,160,-9,54661,18146
-40,-40,160,-1,54588,18209
-38,-42,160,8,54839,18273
-35,-45,160,18,54800,18337
-31,-49,160,30,54977,18400
-26,-54,160,47,54683,18463
-22,-58,160,61,54683,18527
-20,-60,160,65,54601,18591
-19,-61,160,71,55196,18655
-17,-63,160,78,54604,18718
-15,-65,160,82,55072,18782
-16,-64,160,79,54388,18844
-16,-64,160,79,54925,18908
-17,-63,160,77,54436,18971
-18,-62,160,74,54942,19035
-19,-61,160,71,54453,19098
-20,-60,160,68,55016,19162
-21,-59,160,64,54443,19226
-20,-60,160,65,55147,19290
-22,-58,160,60,54419,19352
-23,-57,160,57,55306,19416
-23,-57,160,55,54676,19479
-24,-56,160,53,55139,19543
-24,-56,160,52,54470,19605
-24,-56,160,52,55302,19669
-25,-55,160,50,54564,19732
-25,-55,160,51,55103,19796
-24,-56,160,53,54582,19859
-6,-74,160,114,55013,19923
-3,-77,160,122,54379,19986
-20,-60,160,65,55087,20050
-18,-62,160,73,54537,20113
-17,-63,160,78,55035,20177
-15,-65,160,84,54441,20239
-13,-67,160,90,54923,20304
-13,-67,160,90,54346,20367
-13,-67,160,90,54923,20430
-11,-69,160,98,54342,20493
-10,-70,160,100,54908,20558
-10,-70,160,101,54359,20621
-9,-71,160,104,54874,20684
-8,-72,160,107,54359,20747
-7,-73,160,110,54878,20810
-6,-74,160,114,54228,20873
-5,-75,160,117,54745,20937
-4,-76,160,120,54283,21000
-3,-77,160,123,54770,21064
-2,-78,160,126,54210,21127
-1,-79,160,130,54788,21191
-1,-79,160,131,54200,21254
0,-80,160,134,54671,21318
1,-81,160,138,54264,21381
2,-82,160,140,54869,21444
3,-83,160,142,54277,21507
3,-83,160,142,54849,21571
2,-82,160,141,54298,21633
2,-82,160,140,54747,21697
2,-82,160,139,54792,21761
1,-81,160,136,54749,21825
0,-80,160,134,54185,21888
-1,-79,160,129,54808,21951
-3,-77,160,124,54314,22014
-4,-76,160,119,55048,22078
-9,-71,160,104,54524,22140
-13,-67,160,90,55079,22204
-18,-62,160,72,54818,22267
-23,-57,160,55,55293,22331
-30,-50,160,33,55000,22394
-36,-44,160,13,54986,22458
-42,-38,160,-7,55003,22521
-45,-35,160,-17,54439,22584
-54,-26,160,-47,54841,22648
-54,-26,160,-48,54477,22711
-57,-23,160,-58,55009,22775
-60,-20,160,-65,54516,22837
-60,-20,160,-68,54976,22902
-60,-20,160,-67,54361,22965
-59,-21,160,-64,54891,23028
-57,-23,160,-56,54506,23091
-54,-26,160,-46,54937,23156
-52,-28,160,-41,54357,23219
-48,-32,160,-27,55367,23282
-43,-37,160,-10,54793,23345
-39,-41,160,4,55048,23409
-35,-45,160,18,54486,23471
-30,-50,160,33,55299,23535
-26,-54,160,46,54721,23598
-23,-57,160,57,55094,23662
-20,-60,160,65,54541,23725
-19,-61,160,69,55168,23790
-19,-61,160,70,54574,23852
-19,-61,160,70,55111,23916
-20,-60,160,67,54690,23979
-22,-58,160,60,55065,24043
-25,-55,160,50,54462,24105
-29,-51,160,37,54888,24169
-34,-46,160,21,54448,24232
-39,-41,160,3,55311,24296
-44,-36,160,-12,54834,24359
-50,-30,160,-33,55219,24423
-62,-18,160,-74,54456,24486
-60,-20,160,-66,55374,24550
-65,-15,160,-82,54787,24613
-68,-12,160,-93,55321,24677
-70,-10,160,-100,54652,24740
-72,-8,160,-105,55426,24803
-72,-8,160,-106,54878,24867
-71,-9,160,-102,55100,24931
-70,-10,160,-101,54497,24994
-69,-11,160,-98,55458,25058
-68,-12,160,-94,54852,25122
-68,-12,160,-92,55052,25185
-67,-13,160,-89,54526,25248
